u_11,u_20,u_02,u_21,u_12,u_30,u_03,eta_11,eta_20,eta_02,eta_21,eta_12,eta_30,eta_03,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,caracter
-374.171306210,17001.528907923,53219.755888651,-736.087533071,267.652031970,-29625.306026439,-65903.606775215,-0.001715682,0.077956838,0.244027695,-0.000156184,0.000056791,-0.006285946,-0.013983535,0.321984533,0.027591304,0.000224339,0.000238734,-0.000000007,0.000026154,0.000000055,2
8254.643605870,18978.092243187,46942.922431866,-34801.773061895,-67787.173261430,-31700.879799938,-59147.982191282,0.036279523,0.083409553,0.206316217,-0.007003343,-0.013641169,-0.006379334,-0.011902659,0.289725770,0.020370863,0.001276244,0.000758257,0.000000610,0.000049596,0.000000429,2
468.927710843,21392.714859438,41533.108433735,-2302.481589007,46010.949291141,-8601.451363687,-20490.622731892,0.001890807,0.086259556,0.167469510,-0.000416028,0.008313575,-0.001554169,-0.003702387,0.253729066,0.006609357,0.000708003,0.000062651,-0.000000000,-0.000002544,-0.000000013,2
-3638.112903226,19749.774193548,46008.443548387,-2541.699531738,-18878.777185224,-8509.431321541,34087.429955775,-0.014788115,0.080278414,0.187014030,-0.000463895,-0.003445638,-0.001553089,0.006221428,0.267292443,0.012267245,0.000135115,0.000058136,0.000000001,0.000002574,-0.000000005,2
1378.965265082,32769.656307130,49105.118829982,-22771.023491940,42359.288584233,-9859.377832885,-80900.684077016,0.004608702,0.109520958,0.164116450,-0.003253975,0.006053135,-0.001408903,-0.011560693,0.273637408,0.003065628,0.000386154,0.000241043,0.000000062,0.000009536,0.000000040,2
-1848.221445221,14619.305361305,39836.885780886,9985.370765210,12858.514608158,-22816.132318342,-89333.503654078,-0.010042444,0.079435046,0.216456582,0.002619515,0.003373243,-0.005985477,-0.023435333,0.295891628,0.019178304,0.001238685,0.000440122,0.000000215,0.000056252,0.000000244,2
59.821138211,21381.869918699,39752.504065041,14531.946196048,52568.216669971,-38047.909048846,-6133.033379601,0.000247129,0.088331474,0.164223115,0.002706519,0.009790627,-0.007086276,-0.001142254,0.252554589,0.005759785,0.001414978,0.000009760,0.000000000,-0.000000365,0.000000001,2
-2006.258503401,11120.489795918,43887.895691610,11711.574251469,-21638.759930275,-8120.238789393,24335.873653468,-0.010315961,0.057180340,0.225666752,0.002867602,-0.005298292,-0.001988256,0.005958686,0.282847093,0.028813347,0.000200385,0.000130997,0.000000020,0.000006834,-0.000000007,2
-936.895878525,13340.034707158,52756.312364425,-3790.314495979,-15579.776459738,-8727.113508783,-1879.561483336,-0.004408486,0.062770431,0.248240467,-0.000830659,-0.003414357,-0.001912574,-0.000411912,0.311010898,0.034476873,0.000073724,0.000029920,-0.000000001,-0.000005093,0.000000001,2
-5294.428571429,22924.000000000,46752.277551020,18714.167346939,4780.301457725,5948.571428572,-11034.232003333,-0.022050931,0.095476885,0.194720023,0.003521116,0.000899425,0.001119238,-0.002076117,0.290196908,0.011794175,0.000162249,0.000006163,0.000000000,-0.000000454,-0.000000000,2
-9020.459349593,26014.186991870,43008.997967480,-24199.558860467,84370.109243837,-18438.383766277,-125727.888897152,-0.037264770,0.107468219,0.177676143,-0.004507074,0.015713606,-0.003434078,-0.023416332,0.285144362,0.010483805,0.002655733,0.000930503,0.000001450,0.000095266,0.000000196,2
-7868.803180915,29057.749502982,40000.059642147,-31175.616693478,95730.238450015,-29666.528329031,-157860.668750914,-0.031100883,0.114848679,0.158097379,-0.005494081,0.016870548,-0.005228135,-0.027819798,0.272946058,0.005739510,0.003246621,0.001245360,0.000002342,0.000090386,0.000000886,2
-2924.458947368,14696.324210526,43131.065263158,22045.784616067,-10513.982351246,-29325.005704155,-37293.508893075,-0.012961591,0.065136063,0.191162616,0.004483235,-0.002138126,-0.005963539,-0.007584016,0.256298679,0.016554703,0.000442621,0.000075252,-0.000000012,-0.000008363,-0.000000006,2
2143.874592834,38199.258957655,48084.255700326,14859.399675327,-81986.725747754,20545.558934312,-30537.243440248,0.005686730,0.101325369,0.127545798,0.001590671,-0.008776525,0.002199364,-0.003268955,0.228871167,0.000816866,0.000878558,0.000046076,-0.000000008,-0.000000809,0.000000004,2
-38.920634921,13122.725623583,62403.555555556,14738.375841342,-51423.704711514,-9643.020490434,-91101.075837743,-0.000200126,0.067475618,0.320872247,0.003608720,-0.012591193,-0.002361112,-0.022306274,0.388347865,0.064210012,0.002351801,0.000573170,0.000000238,0.000031711,0.000000621,2
-4004.342342342,14039.909909910,42807.099099099,7350.970862755,-28656.090901712,4173.432351271,27205.005924844,-0.020312588,0.071219412,0.217145012,0.001769650,-0.006898577,0.001004699,0.006549247,0.288364424,0.022944686,0.000472447,0.000103942,0.000000022,0.000009013,-0.000000008,2
-7632.075757576,20859.810606061,48877.969696970,5635.714302112,-18469.140036732,-31613.502123508,-38535.359044995,-0.027376305,0.074824275,0.175325591,0.000879760,-0.002883114,-0.004935007,-0.006015540,0.250149866,0.013098363,0.000088702,0.000087499,-0.000000006,-0.000007889,0.000000004,2
-3924.351351351,17552.277027027,35568.234234234,-9782.845751156,26420.192963234,-20329.572589481,-88511.236750264,-0.019906822,0.089036386,0.180424855,-0.002355091,0.006360314,-0.004894077,-0.021307916,0.269461241,0.009936979,0.000777654,0.000562088,0.000000246,0.000053738,0.000000279,2
-1566.442437923,14990.058690745,35483.796839729,6050.439085040,-42732.864809502,-5223.873466871,-338.543004041,-0.007981913,0.076382854,0.180810077,0.001464797,-0.010345529,-0.001264688,-0.000081960,0.257192931,0.011159889,0.000906404,0.000136709,-0.000000042,-0.000013364,-0.000000023,2
-1770.447058824,12383.058823529,39790.997647059,510.348512111,-10427.413868512,5721.840830450,-4076.122364014,-0.009801783,0.068556727,0.220296181,0.000137055,-0.002800298,0.001536609,-0.001094649,0.288852908,0.023409162,0.000101021,0.000002514,0.000000000,-0.000000151,0.000000000,2
-77.787878788,13188.606060606,40332.885780886,-2093.287066469,-32105.163876527,-4953.579430670,-76281.487516370,-0.000422666,0.071661239,0.219151633,-0.000549143,-0.008422318,-0.001299499,-0.020011329,0.290812872,0.021754131,0.000911672,0.000517247,0.000000326,0.000048071,0.000000141,2
257.566591422,14453.656884876,36993.873589165,14680.530081682,-8999.747198712,-26442.014889248,-88695.528598873,0.001312448,0.073649582,0.188504775,0.003554123,-0.002178818,-0.006401551,-0.021472985,0.262154357,0.013198605,0.001032699,0.000394708,0.000000059,0.000029230,0.000000245,2
-13459.106896552,35580.765517241,65324.708620690,-11481.765683710,5226.815897740,8274.082615933,-123390.469958384,-0.040009236,0.105769220,0.194187600,-0.001417225,0.000645160,0.001021292,-0.015230411,0.299956820,0.014220766,0.000121368,0.000279921,0.000000050,0.000028699,-0.000000011,2
540.959314775,14762.094218415,42434.676659529,7514.478749501,-36540.891470913,-12069.800219177,-95694.083608068,0.002480452,0.067688394,0.194575043,0.001594434,-0.007753306,-0.002560990,-0.020304527,0.262263438,0.016124832,0.001057845,0.000456452,0.000000216,0.000032835,0.000000232,2
-3355.522727273,13353.943181818,48233.190909091,3452.486880166,-29728.499793388,-15744.811208677,22523.474628099,-0.017332245,0.068976979,0.249138383,0.000850159,-0.007320509,-0.003877089,0.005546304,0.318115362,0.033659758,0.000336022,0.000166301,-0.000000007,-0.000010253,-0.000000039,2
5459.485611511,23442.911870504,45162.956834532,14705.656112520,-37157.421950210,-7270.315168728,-37732.147145594,0.017660465,0.075833652,0.146094136,0.002017425,-0.005097516,-0.000997393,-0.005176361,0.221927788,0.006184104,0.000330434,0.000047127,-0.000000004,-0.000000549,0.000000004,2
-12383.861111111,34678.888888889,52139.748263889,6626.437114199,81032.118537809,-53953.080246914,-116099.860683111,-0.037325970,0.104525008,0.157153466,0.000832193,0.010176560,-0.006775792,-0.014580603,0.261678473,0.008342667,0.001683328,0.000200584,0.000000107,0.000016320,0.000000047,2
-3336.553333333,16497.220000000,44938.331111111,2293.707911111,-8890.678281482,-32781.290133333,-69324.564187654,-0.016476807,0.081467753,0.221917684,0.000533958,-0.002069682,-0.007631234,-0.016138229,0.303385438,0.020812124,0.000316734,0.000337601,-0.000000020,0.000011004,0.000000109,2
-360.358620690,10952.790804598,41308.813793103,2397.016630995,-32977.771161316,-11406.788574448,-15715.000808562,-0.001904392,0.057882367,0.218305265,0.000607362,-0.008355995,-0.002890282,-0.003981908,0.276187632,0.025750013,0.000525537,0.000137866,-0.000000030,-0.000018752,0.000000022,2
-52.776397516,9936.052795031,22657.888198758,-4251.585818449,45985.364337796,5373.879711431,-76242.592106785,-0.000509012,0.095830145,0.218528299,-0.002285132,0.024716101,0.002888340,-0.040978681,0.314358445,0.015055873,0.006242381,0.002633763,0.000008935,0.000138596,-0.000005849,2
1462.183035714,20366.194196429,37685.919642857,-19507.609275351,18057.462173151,18211.731295839,-92172.128427932,0.007285271,0.101473783,0.187768653,-0.004592075,0.004250712,0.004287027,-0.021697244,0.289242436,0.007659105,0.000134401,0.000764021,0.000000243,0.000046810,-0.000000030,2
4.040632054,23095.074492099,39958.749435666,-25340.413260704,34210.203068551,3344.639646571,-54837.175506626,0.000020589,0.117682508,0.203612500,-0.006134856,0.008282212,0.000809730,-0.013275955,0.321295008,0.007383965,0.000604076,0.000459443,0.000000216,0.000025259,0.000000109,2
-7673.067538126,17878.854030501,56119.834422658,-9449.980102620,17642.898875551,-12886.760144484,-74391.541895093,-0.036420311,0.084862204,0.266373496,-0.002093626,0.003908753,-0.002855039,-0.016481314,0.351235700,0.038252105,0.000316663,0.000346139,0.000000081,0.000065276,0.000000081,2
189.830303030,15435.325252525,48296.436363636,28569.494925007,-24971.745968778,12440.378834813,-18043.392617079,0.000774739,0.062994900,0.197108199,0.005240703,-0.004580743,0.002282026,-0.003309826,0.260103098,0.017988778,0.000618991,0.000009012,0.000000001,-0.000000222,-0.000000000,2
7194.500000000,34952.938650307,59208.250000000,36110.662576688,-28852.572085890,-31266.848432383,-72717.375000000,0.016924094,0.082222088,0.139279447,0.003326722,-0.002658065,-0.002880482,-0.006699142,0.221501535,0.004401242,0.000304145,0.000042049,-0.000000004,0.000000163,0.000000002,2
-6391.274261603,20932.725738397,42067.225738397,-7856.501913867,34651.287115669,40194.941124108,-153449.691787286,-0.028446627,0.093168499,0.187235066,-0.001606140,0.007083918,0.008217232,-0.031370408,0.280403565,0.012085361,0.000874907,0.001321578,0.000000941,0.000137684,-0.000001065,2
249.776978417,26777.122302158,43174.480215827,-26539.752083225,67036.610760313,-18033.442057864,-10628.014977227,0.000807984,0.086619230,0.139661768,-0.003640909,0.009196553,-0.002473954,-0.001458026,0.226280998,0.002816122,0.000993401,0.000071192,0.000000012,-0.000001129,-0.000000015,2
144.067039106,12265.653631285,29414.583798883,2236.377391467,62031.605817547,40907.506382447,-7755.836303486,0.001124084,0.095702800,0.229507380,0.000922226,0.025580290,0.016869237,-0.003198314,0.325210179,0.017908720,0.003620193,0.001807143,-0.000004614,-0.000240852,-0.000000284,2
-5083.129032258,14907.870967742,44710.656682028,25297.887765720,-24060.844953174,-9981.877211238,-52849.116184248,-0.026986818,0.079147311,0.237373148,0.006447034,-0.006131780,-0.002543829,-0.013468319,0.316520459,0.027948569,0.001327728,0.000124565,-0.000000031,-0.000010684,0.000000040,2
-3963.045738046,33376.943866944,38596.777546778,-2657.258997843,30114.425832356,12262.539632868,-47771.382601218,-0.017129273,0.144263484,0.166824908,-0.000523686,0.005934879,0.002416672,-0.009414670,0.311088392,0.001682666,0.000298312,0.000168519,0.000000021,0.000006342,-0.000000032,2
10948.508196721,29095.409836066,54489.479052823,-1316.352085759,8815.056018394,1854.137059929,-31440.868112581,0.036325388,0.096533886,0.180787320,-0.000186398,0.001248229,0.000262549,-0.004452087,0.277321206,0.012376776,0.000027280,0.000023798,0.000000001,0.000000602,-0.000000000,2
3977.483018868,24120.120754717,52257.932075472,34477.457073692,47776.896219295,36318.489740121,-134757.841537915,0.014159783,0.085867286,0.186037494,0.005331453,0.007388023,0.005616142,-0.020838400,0.271904780,0.010836068,0.001630486,0.000409574,-0.000000034,-0.000004274,-0.000000333,2
-2957.216216216,13285.243243243,40123.747747748,-1395.327733138,10988.584611638,-11904.056975895,-41032.956091227,-0.015000894,0.067391259,0.203533336,-0.000335907,0.002645357,-0.002865745,-0.009878145,0.270924595,0.019434772,0.000195364,0.000104375,0.000000009,0.000014062,0.000000012,2
1388.858921162,3895.327800830,10035.402489627,2518.949656514,17025.965203767,-1076.580120866,9485.094023863,0.023912448,0.067067161,0.172782881,0.002793681,0.018882919,-0.001193998,0.010519595,0.239850042,0.013463034,0.003350358,0.000490141,0.000000202,0.000008184,0.000000595,2
-9391.794701987,36550.627483444,55954.304635762,10046.996951888,41661.478707074,-64785.847972677,-79152.510767071,-0.025743922,0.100189212,0.153376783,0.001120583,0.004646675,-0.007225831,-0.008828204,0.253565995,0.005479916,0.000596588,0.000066059,-0.000000006,0.000000759,0.000000012,2
-1293.981250000,13294.147916667,62508.481250000,12252.287473958,-14950.343723958,-2284.028446181,2306.641640625,-0.005616238,0.057700295,0.271304172,0.002427248,-0.002961748,-0.000452479,0.000456959,0.329004467,0.045752785,0.000117689,0.000019976,0.000000001,-0.000000492,-0.000000000,2
-4271.877990431,11829.504784689,55831.361244019,-2453.099585632,-36591.821730271,-5206.821524233,-5531.222064515,-0.024449291,0.067703949,0.319540311,-0.000686712,-0.010243381,-0.001457579,-0.001548390,0.387244260,0.065812624,0.000857145,0.000141908,-0.000000041,-0.000035779,0.000000027,2
-434.141891892,14084.889639640,36522.817567568,8869.817598003,-26963.787283906,-10296.821047399,-56456.014152667,-0.002202246,0.071447578,0.185267113,0.002135292,-0.006491177,-0.002478824,-0.013591043,0.256714690,0.012974286,0.000688697,0.000211695,0.000000023,0.000004874,0.000000078,2
-3024.685138539,10645.057934509,40203.319899244,2832.026254846,-16094.427894345,-4117.804579688,44277.248685037,-0.019191069,0.067540927,0.255082641,0.000901822,-0.005125064,-0.001311262,0.014099521,0.322623567,0.036645083,0.000327619,0.000266467,0.000000075,0.000041847,-0.000000025,2
-3104.498866213,21775.011337868,42783.950113379,5499.373306389,-7096.869925597,-60163.890518868,-39317.374067390,-0.015962993,0.111964723,0.219990385,0.001346532,-0.001737682,-0.014731245,-0.009626935,0.331955108,0.012688812,0.000277370,0.000339791,-0.000000074,-0.000030600,-0.000000073,2
3608.779935275,39528.459546926,48710.182847896,-37344.760193127,109742.878918318,42946.821042931,-74861.536483699,0.009448948,0.103498234,0.127538942,-0.003933313,0.011558598,0.004523346,-0.007884743,0.231037176,0.000935086,0.000924499,0.000398295,0.000000107,-0.000010043,-0.000000217,2
-901.666666667,17950.734530938,45187.333333333,3423.336660014,-27791.230206254,3005.044274723,-12986.888888890,-0.003592283,0.071516586,0.180028499,0.000609334,-0.004946676,0.000534880,-0.002311590,0.251545085,0.011826453,0.000253524,0.000022362,-0.000000001,-0.000001906,0.000000001,2
513.181395349,12817.990697674,38815.462790698,7950.789010276,-21824.464770146,-5090.855727421,-63511.262563550,0.002775454,0.069323909,0.209926786,0.002073667,-0.005692099,-0.001327760,-0.016564549,0.279250695,0.019799982,0.000767198,0.000259264,0.000000085,0.000023725,0.000000079,2
-3509.609715243,16493.832495812,118935.460636516,251.710543225,18134.716561588,-25460.838609575,-72485.148298729,-0.009847141,0.046277823,0.333704987,0.000028905,0.002082452,-0.002923727,-0.008323638,0.379982809,0.083002239,0.000154843,0.000069510,0.000000003,0.000019297,0.000000007,3
2768.124087591,16356.661800487,39612.335766423,9949.132132772,23971.465164189,30199.681188248,101101.744152593,0.016387093,0.096830245,0.234502139,0.002905231,0.006999871,0.008818563,0.029522565,0.331332384,0.020027698,0.000581304,0.001301785,0.000000763,0.000143945,0.000000837,3
4509.986138614,19700.526732673,38951.710891089,7682.921152828,-64831.754569161,-13756.805787667,-94707.628397215,0.017684486,0.077249394,0.152736833,0.001340596,-0.011312519,-0.002400431,-0.016525573,0.229986227,0.006949318,0.001416784,0.000418629,0.000000114,0.000017941,0.000000302,3
5073.708423326,14405.028077754,35183.412526998,2638.188548717,-60047.159202124,-6493.198718099,-43142.512555455,0.023668107,0.067197347,0.164125468,0.000571944,-0.013017872,-0.001407687,-0.009353044,0.231322815,0.011635778,0.001539736,0.000285204,-0.000000041,-0.000000704,0.000000185,3
-1108.422572178,8307.816272966,31443.328083990,590.590234292,-17708.114114673,-6925.748169274,-2019.392385007,-0.007635815,0.057231738,0.216610027,0.000208437,-0.006249710,-0.002444299,-0.000712702,0.273841764,0.025634662,0.000267638,0.000075840,-0.000000011,-0.000012140,0.000000001,3
-2585.151329243,18007.034764826,38420.188139059,-6327.602690688,252.486703385,13306.219813400,26545.543143428,-0.010811059,0.075305117,0.160672581,-0.001196650,0.000047749,0.002516417,0.005020182,0.235977697,0.007755120,0.000079766,0.000021194,-0.000000000,0.000000263,0.000000001,3
4721.057142857,16092.936263736,39350.914285714,-36627.564646782,-232.364018838,-41518.091418911,115045.155918367,0.022804285,0.077734265,0.190078079,-0.008294296,-0.000052619,-0.009401754,0.026051927,0.267812344,0.014701274,0.002679805,0.000404719,-0.000000032,0.000010070,-0.000000420,3
